Date,Open,High,Low,Close,Adj Close,Volume,MAR
2012-09-14,40.959999,41.840000,40.689999,41.599998,38.801052,3430400,MAR
2012-09-17,41.259998,41.459999,40.700001,41.160000,38.390659,3247700,MAR
2012-09-18,41.180000,41.279999,40.900002,41.070000,38.306713,1646100,MAR
2012-09-19,41.029999,41.290001,40.860001,40.900002,38.148151,3550300,MAR
2012-09-20,40.380001,40.799999,39.750000,40.750000,38.008244,4018800,MAR
2012-09-21,40.959999,41.000000,40.389999,40.430000,37.709778,3370700,MAR
2012-09-24,40.330002,40.599998,40.000000,40.220001,37.513908,2245100,MAR
2012-09-25,39.779999,40.410000,39.119999,39.139999,36.506565,3505300,MAR
2012-09-26,39.110001,39.279999,38.759998,39.009998,36.385315,2477000,MAR
2012-09-27,39.230000,39.720001,38.950001,39.580002,36.916965,2298600,MAR
2012-09-28,39.349998,39.470001,39.000000,39.099998,36.469257,3023700,MAR
2012-10-01,39.320000,39.639999,38.889999,38.970001,36.348011,3254700,MAR
2012-10-02,39.160000,39.259998,38.500000,38.630001,36.030876,3500700,MAR
2012-10-03,38.860001,39.080002,38.500000,39.000000,36.375984,4667300,MAR
2012-10-04,39.880001,40.299999,38.660000,38.939999,36.320023,6841600,MAR
2012-10-05,38.590000,39.150002,38.000000,38.290001,35.713757,5090500,MAR
2012-10-08,38.200001,39.090000,38.060001,38.730000,36.124149,5050400,MAR
2012-10-09,38.700001,38.840000,38.299999,38.450001,35.862991,3116300,MAR
2012-10-10,38.459999,38.759998,38.160000,38.380001,35.797703,2911600,MAR
2012-10-11,37.730000,38.290001,37.660000,38.169998,35.601833,3491500,MAR
2012-10-12,38.220001,38.639999,37.950001,38.160000,35.592506,2319200,MAR
2012-10-15,38.250000,38.650002,38.150002,38.529999,35.937614,1928500,MAR
2012-10-16,38.810001,38.970001,38.650002,38.889999,36.273388,1485300,MAR
2012-10-17,39.000000,39.000000,38.560001,38.790001,36.180115,1998800,MAR
2012-10-18,38.790001,39.110001,38.580002,38.889999,36.273388,1954600,MAR
2012-10-19,38.669998,38.669998,37.330002,37.529999,35.004890,3505000,MAR
2012-10-22,37.529999,37.990002,37.130001,37.939999,35.387306,2271900,MAR
2012-10-23,37.270000,37.330002,36.840000,36.889999,34.407959,2215500,MAR
2012-10-24,37.070000,37.150002,36.290001,36.439999,33.988232,3704200,MAR
2012-10-25,36.750000,37.049999,36.090000,36.470001,34.016209,4003600,MAR
2012-10-26,36.400002,37.259998,36.330002,36.820000,34.342667,5715400,MAR
2012-10-31,36.779999,36.950001,36.230000,36.480000,34.025543,3793600,MAR
2012-11-01,36.639999,37.150002,36.520000,36.959999,34.473251,2507400,MAR
2012-11-02,37.230000,37.470001,36.669998,36.689999,34.221401,4070100,MAR
2012-11-05,36.520000,36.720001,36.330002,36.639999,34.174782,1859000,MAR
2012-11-06,36.730000,36.880001,36.500000,36.770000,34.296036,2267800,MAR
2012-11-07,36.410000,36.669998,35.849998,36.009998,33.587162,2809700,MAR
2012-11-08,35.980000,36.029999,35.279999,35.279999,32.906277,3327300,MAR
2012-11-09,35.160000,36.000000,35.110001,35.540001,33.148792,3759700,MAR
2012-11-12,35.650002,35.669998,35.270000,35.310001,32.934265,1980100,MAR
2012-11-13,35.130001,35.470001,35.060001,35.130001,32.766376,3253900,MAR
2012-11-14,35.279999,35.310001,34.259998,34.380001,32.066826,2788700,MAR
2012-11-15,34.380001,34.599998,33.930000,34.110001,31.815004,3195600,MAR
2012-11-16,34.209999,34.950001,34.099998,34.430000,32.113461,3369500,MAR
2012-11-19,34.930000,35.590000,34.860001,35.450001,33.064838,4265300,MAR
2012-11-20,35.380001,35.490002,34.730000,34.880001,32.652935,2710300,MAR
2012-11-21,34.900002,35.160000,34.750000,34.820000,32.596764,1227700,MAR
2012-11-23,35.040001,35.270000,34.880001,35.240002,32.989948,583400,MAR
2012-11-26,34.970001,35.029999,34.630001,34.709999,32.493782,2639900,MAR
2012-11-27,34.560001,35.070000,34.509998,34.639999,32.428257,2987700,MAR
2012-11-28,34.470001,35.270000,34.209999,35.209999,32.961864,2701400,MAR
2012-11-29,35.490002,36.700001,35.349998,36.630001,34.291203,5356600,MAR
2012-11-30,36.560001,36.560001,36.130001,36.290001,33.972912,3632700,MAR
2012-12-03,36.230000,36.689999,35.869999,35.889999,33.598450,1718000,MAR
2012-12-04,35.810001,35.860001,35.490002,35.529999,33.261429,2285300,MAR
2012-12-05,35.610001,35.750000,35.110001,35.270000,33.018024,2013300,MAR
2012-12-06,35.320000,35.779999,35.189999,35.459999,33.195900,1544300,MAR
2012-12-07,35.720001,35.720001,35.279999,35.430000,33.167816,1282800,MAR
2012-12-10,35.349998,35.700001,35.259998,35.590000,33.317604,1135900,MAR
2012-12-11,35.750000,35.919998,35.560001,35.790001,33.504833,1868500,MAR
2012-12-12,35.990002,36.189999,35.540001,35.919998,33.626522,2259100,MAR
2012-12-13,35.900002,36.000000,35.570000,35.619999,33.345680,1601200,MAR
2012-12-14,35.470001,36.330002,35.470001,36.110001,33.804398,2328200,MAR
2012-12-17,36.209999,36.860001,36.110001,36.840000,34.487789,2489800,MAR
2012-12-18,36.959999,37.470001,36.810001,37.419998,35.030758,3001600,MAR
2012-12-19,37.389999,37.520000,37.130001,37.220001,34.843533,2375500,MAR
2012-12-20,37.189999,37.860001,37.119999,37.680000,35.274155,3433300,MAR
2012-12-21,37.090000,37.450001,36.990002,37.400002,35.012032,3346200,MAR
2012-12-24,37.320000,37.369999,37.000000,37.119999,34.749916,562200,MAR
2012-12-26,37.150002,37.189999,36.689999,36.709999,34.366093,1516100,MAR
2012-12-27,36.730000,36.970001,36.290001,36.880001,34.525230,1731400,MAR
2012-12-28,36.490002,37.040001,36.419998,36.480000,34.150772,1662700,MAR
2012-12-31,36.310001,37.290001,36.240002,37.270000,34.890327,1946100,MAR
2013-01-02,38.320000,39.410000,38.139999,38.790001,36.313286,3964900,MAR
2013-01-03,38.860001,39.340000,38.730000,39.099998,36.603489,2810800,MAR
2013-01-04,39.230000,39.430000,38.980000,39.230000,36.725185,2285300,MAR
2013-01-07,38.939999,39.200001,38.790001,39.009998,36.519230,1817200,MAR
2013-01-08,38.930000,39.049999,38.750000,38.900002,36.416260,1716000,MAR
2013-01-09,38.980000,39.060001,38.730000,38.900002,36.416260,1456600,MAR
2013-01-10,39.189999,39.290001,38.849998,39.020000,36.528599,1521500,MAR
2013-01-11,38.980000,39.099998,38.759998,38.880001,36.397537,863200,MAR
2013-01-14,38.910000,39.150002,38.619999,38.730000,36.257114,1227700,MAR
2013-01-15,38.580002,39.240002,38.549999,39.160000,36.659664,1830000,MAR
2013-01-16,38.959999,39.090000,38.700001,38.830002,36.350727,1182200,MAR
2013-01-17,38.950001,39.529999,38.900002,39.279999,36.771988,2481100,MAR
2013-01-18,39.380001,39.400002,38.970001,39.270000,36.762638,1523100,MAR
2013-01-22,39.200001,39.299999,38.740002,39.240002,36.734550,2173200,MAR
2013-01-23,39.200001,39.290001,38.910000,39.150002,36.650295,2010600,MAR
2013-01-24,39.200001,39.380001,38.830002,38.970001,36.481792,2456800,MAR
2013-01-25,39.160000,39.650002,39.049999,39.560001,37.034111,2912200,MAR
2013-01-28,39.509998,40.119999,39.400002,40.099998,37.539635,4130800,MAR
2013-01-29,39.990002,40.250000,39.770000,40.209999,37.642620,2281300,MAR
2013-01-30,40.130001,40.380001,40.070000,40.139999,37.577087,2246600,MAR
2013-01-31,40.230000,40.230000,39.790001,39.980000,37.427299,2593200,MAR
2013-02-01,40.340000,40.580002,40.090000,40.290001,37.717510,1852600,MAR
2013-02-04,39.990002,40.150002,39.669998,39.770000,37.230713,1830900,MAR
2013-02-05,40.020000,40.169998,39.849998,39.950001,37.399220,1836600,MAR
2013-02-06,39.889999,40.740002,39.810001,40.660000,38.063889,2508900,MAR
2013-02-07,40.549999,40.660000,39.990002,40.470001,37.886017,2087800,MAR
2013-02-08,40.529999,41.049999,40.480000,40.970001,38.354088,1965500,MAR
2013-02-11,40.970001,41.230000,40.759998,41.220001,38.588127,1182200,MAR
2013-02-12,41.189999,41.520000,40.889999,41.389999,38.747269,1637200,MAR
2013-02-13,41.580002,41.610001,41.160000,41.180000,38.550686,1461000,MAR
2013-02-14,40.919998,41.209999,40.779999,41.160000,38.531960,1381300,MAR
2013-02-15,41.189999,41.730000,41.130001,41.230000,38.597492,3495800,MAR
2013-02-19,41.150002,41.150002,40.630001,40.830002,38.223038,4131200,MAR
2013-02-20,39.869999,41.000000,39.520000,39.720001,37.183903,3722300,MAR
2013-02-21,39.610001,39.619999,39.049999,39.160000,36.659664,3558500,MAR
2013-02-22,39.330002,39.490002,39.040001,39.490002,36.968586,1832600,MAR
2013-02-25,39.700001,39.970001,38.599998,38.599998,36.135422,3347800,MAR
2013-02-26,38.709999,38.919998,38.349998,38.529999,36.069881,2620200,MAR
2013-02-27,38.500000,39.430000,38.500000,39.299999,36.915272,1638100,MAR
2013-02-28,39.340000,39.799999,39.240002,39.450001,37.056171,2701000,MAR
2013-03-01,39.279999,39.700001,39.060001,39.570000,37.168888,1580600,MAR
2013-03-04,39.500000,39.619999,38.930000,39.200001,36.821331,3377400,MAR
2013-03-05,39.419998,39.810001,39.340000,39.459999,37.065563,2484200,MAR
2013-03-06,39.619999,39.709999,39.299999,39.380001,36.990406,2254500,MAR
2013-03-07,39.490002,39.540001,39.230000,39.360001,36.971634,1950700,MAR
2013-03-08,39.680000,40.520000,39.529999,40.290001,37.845196,4826500,MAR
2013-03-11,40.310001,40.430000,39.930000,40.240002,37.798237,3276000,MAR
2013-03-12,40.310001,40.560001,39.820000,39.980000,37.554012,2374200,MAR
2013-03-13,40.049999,40.400002,39.959999,40.180000,37.741863,2199400,MAR
2013-03-14,40.259998,40.560001,40.130001,40.419998,37.967308,1593700,MAR
2013-03-15,40.250000,40.450001,40.020000,40.349998,37.901554,2691200,MAR
2013-03-18,39.790001,40.150002,39.610001,39.900002,37.478867,2087000,MAR
2013-03-19,40.000000,40.070000,39.240002,39.549999,37.150101,2858500,MAR
2013-03-20,39.830002,40.220001,39.750000,40.020000,37.591579,1473900,MAR
2013-03-21,39.759998,39.970001,39.500000,39.619999,37.215855,1431900,MAR
2013-03-22,39.700001,39.889999,39.650002,39.849998,37.431896,1294500,MAR
2013-03-25,40.000000,40.119999,39.590000,39.759998,37.347355,1931700,MAR
2013-03-26,39.930000,41.560001,39.790001,41.290001,38.784512,5147100,MAR
2013-03-27,41.040001,41.700001,40.919998,41.619999,39.094490,2543600,MAR
2013-03-28,41.689999,42.270000,41.570000,42.230000,39.667480,2391500,MAR
2013-04-01,42.119999,42.250000,41.599998,41.630001,39.103886,1777700,MAR
2013-04-02,41.860001,41.919998,41.310001,41.459999,38.944199,1691500,MAR
2013-04-03,41.520000,41.660000,40.849998,41.000000,38.512112,2291500,MAR
2013-04-04,40.980000,41.330002,40.880001,41.299999,38.793911,1549400,MAR
2013-04-05,40.590000,40.689999,40.200001,40.660000,38.192738,1775100,MAR
2013-04-08,40.549999,41.299999,40.500000,41.299999,38.793911,944100,MAR
2013-04-09,41.549999,41.869999,41.389999,41.599998,39.075706,1744900,MAR
2013-04-10,41.730000,42.150002,41.580002,41.990002,39.442055,1877000,MAR
2013-04-11,42.189999,42.369999,42.080002,42.209999,39.648685,1702600,MAR
2013-04-12,42.070000,42.590000,41.980000,42.590000,40.005634,1123100,MAR
2013-04-15,42.200001,42.240002,40.549999,40.709999,38.239712,4070100,MAR
2013-04-16,41.200001,41.750000,41.119999,41.750000,39.216606,2480000,MAR
2013-04-17,41.419998,41.560001,40.830002,41.130001,38.634228,1635200,MAR
2013-04-18,41.240002,41.389999,40.549999,40.810001,38.333637,1993900,MAR
2013-04-19,40.910000,41.430000,40.709999,41.340000,38.831486,1267800,MAR
2013-04-22,41.380001,41.560001,41.029999,41.330002,38.822094,1456000,MAR
2013-04-23,41.509998,41.939999,41.490002,41.869999,39.329315,1744400,MAR
2013-04-24,41.980000,42.060001,41.389999,41.430000,38.916019,1729800,MAR
2013-04-25,41.720001,41.919998,41.590000,41.639999,39.113274,2066600,MAR
2013-04-26,41.529999,42.000000,41.480000,41.570000,39.047516,2228700,MAR
2013-04-29,41.500000,41.669998,41.209999,41.619999,39.094490,1661400,MAR
2013-04-30,41.799999,43.130001,41.799999,43.060001,40.447121,3683900,MAR
2013-05-01,42.459999,42.910000,42.290001,42.480000,39.902313,2508200,MAR
2013-05-02,42.570000,42.959999,41.450001,42.840000,40.240467,3229800,MAR
2013-05-03,43.250000,43.560001,42.869999,43.009998,40.400146,2589500,MAR
2013-05-06,43.000000,43.270000,42.939999,43.110001,40.494080,1826300,MAR
2013-05-07,43.209999,43.709999,43.209999,43.540001,40.897987,1217300,MAR
2013-05-08,43.340000,43.700001,43.220001,43.490002,40.851013,1657900,MAR
2013-05-09,43.509998,43.639999,43.130001,43.230000,40.606796,1710100,MAR
2013-05-10,43.349998,43.970001,43.240002,43.970001,41.301899,1762100,MAR
2013-05-13,43.919998,43.930000,43.599998,43.630001,40.982525,1438300,MAR
2013-05-14,43.650002,44.000000,43.610001,43.959999,41.292500,1986200,MAR
2013-05-15,43.910000,44.450001,43.740002,43.970001,41.301899,3448500,MAR
2013-05-16,43.860001,43.939999,43.130001,43.189999,40.569221,1089600,MAR
2013-05-17,43.320000,43.840000,43.320000,43.730000,41.076450,1786800,MAR
2013-05-20,43.689999,43.840000,43.310001,43.360001,40.728909,1355400,MAR
2013-05-21,43.369999,43.709999,43.220001,43.480000,40.841633,1282700,MAR
2013-05-22,43.340000,43.820000,42.549999,42.770000,40.332409,1622900,MAR
2013-05-23,42.349998,43.160000,42.320000,42.580002,40.153240,1889000,MAR
2013-05-24,42.380001,42.860001,42.139999,42.770000,40.332409,1442900,MAR
2013-05-28,43.250000,43.549999,43.080002,43.230000,40.766186,1394300,MAR
2013-05-29,42.910000,43.080002,42.259998,42.330002,39.917484,1546500,MAR
2013-05-30,42.480000,42.910000,42.380001,42.520000,40.096649,1521300,MAR
2013-05-31,42.419998,42.840000,42.009998,42.009998,39.615723,2352200,MAR
2013-06-03,42.349998,42.389999,41.540001,42.200001,39.794899,2129300,MAR
2013-06-04,42.130001,42.230000,40.400002,40.410000,38.106915,4192200,MAR
2013-06-05,40.240002,40.880001,40.090000,40.389999,38.088047,3339900,MAR
2013-06-06,40.330002,41.020000,40.090000,41.009998,38.672714,1936400,MAR
2013-06-07,41.240002,41.700001,41.099998,41.660000,39.285664,2058800,MAR
2013-06-10,41.700001,41.889999,41.380001,41.480000,39.115921,2003800,MAR
2013-06-11,41.009998,41.230000,40.590000,40.840000,38.512398,1778700,MAR
2013-06-12,41.130001,41.410000,40.279999,40.590000,38.276649,2219800,MAR
2013-06-13,40.540001,41.180000,40.259998,41.090000,38.748161,1751000,MAR
2013-06-14,41.080002,41.540001,40.590000,40.770000,38.446396,1352700,MAR
2013-06-17,41.020000,41.119999,40.529999,40.660000,38.342663,2472600,MAR
2013-06-18,40.660000,41.099998,40.570000,40.820000,38.493542,2055200,MAR
2013-06-19,40.779999,41.070000,40.410000,40.419998,38.116329,2794200,MAR
2013-06-20,39.980000,40.000000,38.980000,39.049999,36.824417,2795600,MAR
2013-06-21,39.349998,39.540001,38.169998,38.930000,36.711254,4642400,MAR
2013-06-24,38.500000,39.139999,38.230000,38.709999,36.503799,2635400,MAR
2013-06-25,39.279999,39.419998,38.889999,39.349998,37.107315,2193900,MAR
2013-06-26,39.700001,39.840000,39.419998,39.450001,37.201614,2481300,MAR
2013-06-27,39.730000,40.410000,39.630001,40.250000,37.956028,2152600,MAR
2013-06-28,40.139999,40.709999,39.959999,40.369999,38.069195,2708600,MAR
2013-07-01,40.669998,40.860001,40.290001,40.320000,38.022034,1602300,MAR
2013-07-02,40.380001,40.669998,40.139999,40.230000,37.937160,1953100,MAR
2013-07-03,40.009998,40.450001,39.820000,40.299999,38.003178,831700,MAR
2013-07-05,40.720001,41.430000,40.580002,41.400002,39.040478,1527300,MAR
2013-07-08,41.610001,42.110001,41.590000,41.720001,39.342243,1807100,MAR
2013-07-09,41.959999,42.040001,41.450001,41.740002,39.361111,2054300,MAR
2013-07-10,41.750000,41.970001,41.470001,41.930000,39.540283,1299500,MAR
2013-07-11,42.520000,42.689999,42.119999,42.180000,39.776024,1952300,MAR
2013-07-12,42.200001,42.320000,41.700001,41.730000,39.351681,2183300,MAR
2013-07-15,41.740002,41.959999,41.560001,41.580002,39.210228,1977400,MAR
2013-07-16,41.660000,41.799999,41.380001,41.490002,39.125362,1655800,MAR
2013-07-17,41.650002,41.700001,41.040001,41.340000,38.983906,1792500,MAR
2013-07-18,41.549999,42.259998,41.360001,42.009998,39.615723,1540400,MAR
2013-07-19,41.950001,42.000000,41.080002,41.619999,39.247952,1702700,MAR
2013-07-22,41.529999,41.689999,41.320000,41.470001,39.106495,1163600,MAR
2013-07-23,41.549999,41.639999,40.889999,40.950001,38.616131,1402500,MAR
2013-07-24,41.049999,41.070000,40.160000,40.369999,38.069195,3310100,MAR
2013-07-25,40.369999,41.049999,40.299999,40.860001,38.531258,2768400,MAR
2013-07-26,40.660000,41.310001,40.509998,41.259998,38.908459,1236100,MAR
2013-07-29,41.080002,41.500000,40.869999,40.959999,38.625572,1633200,MAR
2013-07-30,41.209999,41.500000,41.110001,41.389999,39.031052,1422000,MAR
2013-07-31,41.480000,42.009998,41.250000,41.570000,39.200798,2936700,MAR
2013-08-01,40.939999,41.980000,40.900002,41.580002,39.210228,6797100,MAR
2013-08-02,41.549999,43.000000,41.410000,42.419998,40.002346,5179400,MAR
2013-08-05,42.240002,42.500000,41.950001,42.169998,39.766594,2662700,MAR
2013-08-06,42.160000,42.380001,41.630001,41.680000,39.304527,1773900,MAR
2013-08-07,41.619999,41.630001,40.970001,40.970001,38.634995,2323200,MAR
2013-08-08,41.189999,41.660000,40.900002,41.490002,39.125362,1383200,MAR
2013-08-09,41.400002,41.480000,40.910000,40.939999,38.606693,1511500,MAR
2013-08-12,40.610001,41.000000,40.509998,40.730000,38.408669,1681500,MAR
2013-08-13,40.759998,40.810001,40.189999,40.570000,38.257793,1370400,MAR
2013-08-14,40.450001,41.689999,40.340000,41.080002,38.738728,3434000,MAR
2013-08-15,40.980000,41.509998,40.759998,40.889999,38.559544,2947400,MAR
2013-08-16,40.820000,40.840000,40.360001,40.400002,38.097477,2164900,MAR
2013-08-19,40.400002,40.549999,40.200001,40.250000,37.956028,2239400,MAR
2013-08-20,40.160000,40.369999,39.970001,40.049999,37.927605,2089000,MAR
2013-08-21,39.970001,40.290001,39.580002,39.889999,37.776093,2182700,MAR
2013-08-22,39.959999,41.610001,39.799999,41.320000,39.130318,2515600,MAR
2013-08-23,41.439999,41.580002,40.910000,41.160000,38.978794,2936100,MAR
2013-08-26,41.160000,41.610001,40.950001,41.230000,39.045078,1551600,MAR
2013-08-27,40.759998,40.830002,40.330002,40.419998,38.278000,2372500,MAR
2013-08-28,40.349998,40.369999,39.849998,40.150002,38.022320,2514900,MAR
2013-08-29,40.000000,40.709999,39.950001,40.250000,38.117020,1638200,MAR
2013-08-30,40.240002,40.450001,39.880001,39.990002,37.870792,1671500,MAR
2013-09-03,40.369999,40.740002,40.240002,40.299999,38.164360,1860900,MAR
2013-09-04,40.220001,41.160000,40.169998,40.930000,38.760983,1735500,MAR
2013-09-05,40.900002,41.220001,40.610001,40.770000,38.609459,1908300,MAR
2013-09-06,40.790001,40.930000,40.279999,40.619999,38.467411,1944600,MAR
2013-09-09,40.740002,41.250000,40.740002,41.060001,38.884094,1592500,MAR
2013-09-10,41.240002,41.689999,41.240002,41.610001,39.404945,1460700,MAR
2013-09-11,42.090000,43.290001,42.000000,42.959999,40.683399,3687500,MAR
2013-09-12,42.990002,43.110001,42.320000,42.590000,40.333015,1930100,MAR
2013-09-13,42.560001,42.939999,42.470001,42.860001,40.588711,1497400,MAR
2013-09-16,43.310001,43.520000,43.020000,43.119999,40.834919,1412600,MAR
2013-09-17,43.110001,43.500000,43.080002,43.349998,41.052738,1696400,MAR
2013-09-18,43.270000,43.939999,42.880001,43.820000,41.497829,1922300,MAR
2013-09-19,43.810001,43.990002,43.529999,43.580002,41.270554,1811600,MAR
2013-09-20,43.480000,43.509998,43.029999,43.169998,40.882282,3263900,MAR
2013-09-23,43.169998,43.279999,42.709999,43.000000,40.721279,1807700,MAR
2013-09-24,43.000000,43.410000,42.849998,43.060001,40.778114,2737300,MAR
2013-09-25,43.049999,43.150002,42.599998,42.810001,40.541355,1785600,MAR
2013-09-26,42.779999,43.110001,42.400002,42.910000,40.636055,2099000,MAR
2013-09-27,42.619999,42.770000,42.000000,42.349998,40.105732,2404500,MAR
2013-09-30,41.959999,42.160000,41.669998,42.060001,39.831093,2357300,MAR
2013-10-01,42.020000,42.549999,41.990002,42.540001,40.285667,1974300,MAR
2013-10-02,42.299999,42.490002,41.820000,42.470001,40.219368,1881900,MAR
2013-10-03,42.310001,42.419998,41.750000,42.279999,40.039440,2337800,MAR
2013-10-04,42.270000,42.669998,42.070000,42.599998,40.342480,1382300,MAR
2013-10-07,42.200001,42.330002,41.950001,41.959999,39.736401,1353100,MAR
2013-10-08,42.000000,42.070000,41.419998,41.529999,39.329185,2391400,MAR
2013-10-09,41.650002,41.779999,41.259998,41.279999,39.092434,2861600,MAR
2013-10-10,41.759998,42.119999,41.389999,41.980000,39.755341,2666500,MAR
2013-10-11,42.020000,42.540001,41.860001,42.299999,40.058380,2032000,MAR
2013-10-14,42.000000,42.110001,41.759998,42.040001,39.812164,1964500,MAR
2013-10-15,41.970001,42.540001,41.770000,42.290001,40.048912,3091900,MAR
2013-10-16,42.590000,43.029999,42.549999,42.970001,40.692875,2916800,MAR
2013-10-17,42.889999,43.340000,42.619999,43.310001,41.014866,1637500,MAR
2013-10-18,43.500000,43.910000,43.279999,43.500000,41.194794,2801500,MAR
2013-10-21,42.299999,43.990002,42.299999,43.980000,41.649349,1417200,MAR
2013-10-22,44.110001,44.230000,43.439999,43.889999,41.564125,2266500,MAR
2013-10-23,43.380001,43.830002,43.340000,43.590000,41.280018,1855700,MAR
2013-10-24,44.049999,44.680000,43.919998,44.610001,42.245964,2425800,MAR
2013-10-25,44.750000,44.750000,44.250000,44.490002,42.132324,1388900,MAR
2013-10-28,44.049999,44.369999,43.770000,44.099998,41.762989,2474400,MAR
2013-10-29,44.369999,44.630001,44.060001,44.610001,42.245964,2246900,MAR
2013-10-30,44.590000,44.720001,44.009998,44.200001,41.857697,1826800,MAR
2013-10-31,44.650002,45.910000,44.090000,45.080002,42.691059,4457600,MAR
2013-11-01,45.220001,45.770000,45.130001,45.709999,43.287666,2621600,MAR
2013-11-04,45.590000,46.020000,45.360001,45.990002,43.552834,2560600,MAR
2013-11-05,45.570000,45.970001,45.439999,45.849998,43.420258,2084100,MAR
2013-11-06,45.950001,46.520000,45.930000,46.340000,43.884285,2871400,MAR
2013-11-07,46.419998,46.419998,45.389999,45.430000,43.022514,2366200,MAR
2013-11-08,45.410000,46.119999,45.369999,46.119999,43.675953,2028800,MAR
2013-11-11,45.970001,46.490002,45.669998,46.099998,43.657009,2405900,MAR
2013-11-12,47.029999,47.160000,46.279999,46.430000,43.969528,3261000,MAR
2013-11-13,46.290001,46.709999,46.169998,46.680000,44.206268,2638000,MAR
2013-11-14,46.599998,46.980000,46.459999,46.939999,44.452488,2266200,MAR
2013-11-15,46.950001,47.580002,46.950001,47.020000,44.528252,15553500,MAR
2013-11-18,47.070000,47.299999,46.779999,46.980000,44.490372,2949300,MAR
2013-11-19,46.840000,46.889999,46.020000,46.330002,44.034153,2397900,MAR
2013-11-20,46.520000,46.750000,46.029999,46.259998,43.967617,1947000,MAR
2013-11-21,46.490002,47.130001,46.270000,46.910000,44.585419,1939800,MAR
2013-11-22,47.029999,47.169998,46.810001,46.919998,44.594921,2379300,MAR
2013-11-25,46.830002,47.049999,46.529999,46.630001,44.319283,1986000,MAR
2013-11-26,46.459999,47.340000,46.459999,47.180000,44.842041,2135500,MAR
2013-11-27,47.200001,47.299999,46.880001,46.930000,44.604420,1612000,MAR
2013-11-29,47.119999,47.169998,46.860001,47.020000,44.689964,1346100,MAR
2013-12-02,47.000000,47.020000,46.369999,46.500000,44.195736,2137600,MAR
2013-12-03,46.080002,46.500000,45.849998,46.020000,43.739517,3432600,MAR
2013-12-04,45.439999,46.180000,45.250000,45.910000,43.634972,2119800,MAR
2013-12-05,45.919998,46.070000,45.570000,45.619999,43.359333,1914300,MAR
2013-12-06,46.639999,46.700001,45.959999,46.230000,43.939110,1943200,MAR
2013-12-09,46.459999,46.889999,46.419998,46.560001,44.252750,1537800,MAR
2013-12-10,46.599998,46.730000,46.450001,46.570000,44.262264,1852700,MAR
2013-12-11,46.500000,46.560001,45.849998,46.009998,43.730015,2470600,MAR
2013-12-12,45.919998,46.340000,45.830002,46.020000,43.739517,1867700,MAR
2013-12-13,46.349998,46.689999,46.000000,46.570000,44.262264,1956900,MAR
2013-12-16,46.730000,47.450001,46.610001,47.090000,44.756496,2616600,MAR
