Date,Open,High,Low,Close,Adj Close,Volume,MAR
2015-03-23,84.059998,84.980003,83.720001,84.269997,81.268211,2046700,MAR
2015-03-24,83.970001,84.019997,82.209999,82.250000,79.320175,2108700,MAR
2015-03-25,81.860001,81.980003,79.779999,79.790001,76.947807,3328900,MAR
2015-03-26,79.230003,81.070000,78.580002,80.580002,77.709663,3163900,MAR
2015-03-27,80.459999,81.400002,80.290001,80.820000,77.941116,1774100,MAR
2015-03-30,81.320000,81.809998,81.160004,81.500000,78.596886,1082900,MAR
2015-03-31,81.290001,81.720001,80.169998,80.320000,77.458923,1920400,MAR
2015-04-01,80.419998,80.419998,79.120003,80.330002,77.468582,1360800,MAR
2015-04-02,80.309998,80.930000,79.949997,80.150002,77.294975,1143000,MAR
2015-04-06,79.430000,80.559998,79.040001,80.279999,77.420341,1798300,MAR
2015-04-07,80.099998,80.239998,79.129997,79.150002,76.330597,2416200,MAR
2015-04-08,79.470001,80.860001,79.339996,80.190002,77.333549,2202800,MAR
2015-04-09,80.010002,80.580002,79.410004,80.220001,77.362480,1095900,MAR
2015-04-10,80.349998,80.669998,80.059998,80.320000,77.458923,851000,MAR
2015-04-13,80.190002,80.779999,79.839996,80.209999,77.352837,1027100,MAR
2015-04-14,79.860001,80.220001,79.029999,79.260002,76.436691,1652700,MAR
2015-04-15,79.430000,79.959999,78.849998,78.959999,76.147354,1381300,MAR
2015-04-16,78.550003,79.290001,78.400002,78.510002,75.713409,1711200,MAR
2015-04-17,77.919998,78.320000,77.150002,77.639999,74.874382,2927700,MAR
2015-04-20,77.989998,79.930000,77.720001,79.769997,76.928505,3587600,MAR
2015-04-21,80.089996,80.750000,79.529999,80.470001,77.603584,2344300,MAR
2015-04-22,81.050003,81.199997,80.120003,80.790001,77.912170,1572000,MAR
2015-04-23,80.459999,81.930000,80.230003,81.349998,78.452232,1236700,MAR
2015-04-24,81.589996,81.989998,81.099998,81.839996,78.924774,1131800,MAR
2015-04-27,81.779999,83.070000,81.279999,81.370003,78.471519,2220700,MAR
2015-04-28,81.209999,81.820000,80.089996,81.320000,78.423317,1803700,MAR
2015-04-29,82.419998,84.330002,82.059998,83.870003,80.882469,5530200,MAR
2015-04-30,82.300003,82.709999,79.180000,80.050003,77.198547,5499500,MAR
2015-05-01,80.650002,81.830002,80.389999,80.970001,78.085762,1877700,MAR
2015-05-04,81.010002,81.279999,80.059998,80.510002,77.642159,1678300,MAR
2015-05-05,80.279999,80.309998,78.180000,78.209999,75.424072,2694100,MAR
2015-05-06,78.349998,79.419998,77.910004,78.820000,76.012352,2273600,MAR
2015-05-07,78.779999,79.459999,78.330002,78.480003,75.684456,2587000,MAR
2015-05-08,79.400002,80.870003,79.239998,80.300003,77.439644,1865600,MAR
2015-05-11,80.150002,80.440002,79.589996,79.720001,76.880295,1852800,MAR
2015-05-12,79.150002,79.750000,78.610001,79.160004,76.340240,1247200,MAR
2015-05-13,78.940002,79.809998,78.510002,78.680000,75.877350,1647200,MAR
2015-05-14,79.370003,80.690002,79.220001,80.580002,77.709663,1847400,MAR
2015-05-15,80.930000,81.500000,80.300003,80.900002,78.018272,1965800,MAR
2015-05-18,80.650002,81.550003,80.650002,81.230003,78.336517,1416300,MAR
2015-05-19,81.180000,81.519997,80.680000,80.900002,78.018272,1553500,MAR
2015-05-20,80.919998,81.529999,79.750000,80.660004,78.027946,1246600,MAR
2015-05-21,80.360001,80.820000,80.029999,80.470001,77.844124,1330400,MAR
2015-05-22,80.389999,80.760002,79.570000,80.150002,77.534576,934900,MAR
2015-05-26,80.139999,80.230003,78.519997,78.709999,76.141563,1209200,MAR
2015-05-27,79.019997,79.680000,78.779999,79.199997,76.615578,1530600,MAR
2015-05-28,79.120003,79.209999,78.339996,79.029999,76.451126,1308400,MAR
2015-05-29,79.320000,79.470001,77.820000,77.989998,75.445076,2526700,MAR
2015-06-01,78.199997,78.750000,77.360001,77.970001,75.425735,1928200,MAR
2015-06-02,77.739998,78.680000,77.599998,78.430000,75.870712,1378000,MAR
2015-06-03,78.870003,79.879997,78.559998,79.379997,76.789711,1677800,MAR
2015-06-04,78.849998,79.410004,78.320000,78.480003,75.919067,1515000,MAR
2015-06-05,78.239998,78.669998,77.800003,78.379997,75.822342,837900,MAR
2015-06-08,78.070000,78.209999,76.889999,76.959999,74.448669,2038200,MAR
2015-06-09,76.839996,77.489998,76.580002,77.320000,74.796928,1205500,MAR
2015-06-10,77.470001,78.129997,77.230003,77.230003,74.709869,1344500,MAR
2015-06-11,77.410004,77.519997,76.629997,77.269997,74.748550,2253900,MAR
2015-06-12,76.949997,77.360001,76.400002,76.629997,74.129448,2104500,MAR
2015-06-15,76.050003,77.190002,75.860001,77.019997,74.506714,1754400,MAR
2015-06-16,76.709999,77.250000,76.570000,76.730003,74.226181,1463700,MAR
2015-06-17,76.750000,77.110001,76.019997,77.019997,74.506714,1546400,MAR
2015-06-18,77.370003,78.500000,77.360001,78.150002,75.599846,1506700,MAR
2015-06-19,78.129997,78.269997,77.589996,77.639999,75.106483,1810700,MAR
2015-06-22,78.000000,78.389999,77.800003,77.910004,75.367683,1312300,MAR
2015-06-23,77.800003,77.989998,77.320000,77.589996,75.058113,1212300,MAR
2015-06-24,77.570000,77.610001,76.239998,76.370003,73.877922,2098400,MAR
2015-06-25,76.440002,76.860001,76.099998,76.169998,73.684448,1335100,MAR
2015-06-26,76.540001,76.790001,75.879997,76.019997,73.539360,3597100,MAR
2015-06-29,75.239998,75.500000,73.769997,73.830002,71.420815,2025800,MAR
2015-06-30,74.459999,75.089996,73.949997,74.389999,71.962540,1828800,MAR
2015-07-01,75.220001,75.419998,74.570000,74.989998,72.542961,1854600,MAR
2015-07-02,75.059998,75.279999,74.500000,74.800003,72.359169,1226500,MAR
2015-07-06,74.059998,74.769997,73.839996,74.309998,71.885147,1700100,MAR
2015-07-07,74.309998,75.519997,73.360001,75.440002,72.978279,2767900,MAR
2015-07-08,74.680000,74.949997,73.900002,73.959999,71.546570,2016200,MAR
2015-07-09,75.220001,75.660004,74.169998,74.180000,71.759392,1598800,MAR
2015-07-10,75.230003,76.190002,74.589996,75.970001,73.490982,1416800,MAR
2015-07-13,76.760002,77.379997,76.519997,76.980003,74.468025,1756000,MAR
2015-07-14,76.599998,77.660004,76.599998,77.260002,74.738899,1214100,MAR
2015-07-15,77.139999,78.019997,76.900002,77.360001,74.835625,1637200,MAR
2015-07-16,77.669998,78.760002,77.669998,78.250000,75.696587,1756500,MAR
2015-07-17,77.000000,78.279999,77.000000,77.699997,75.164513,1715700,MAR
2015-07-20,77.739998,78.260002,77.680000,77.830002,75.290291,1276000,MAR
2015-07-21,78.110001,78.110001,76.389999,76.599998,74.100426,2271100,MAR
2015-07-22,76.540001,77.169998,76.239998,76.930000,74.419655,1601900,MAR
2015-07-23,76.919998,76.919998,74.040001,74.620003,72.185043,3260600,MAR
2015-07-24,74.800003,74.809998,73.309998,74.019997,71.604599,2747300,MAR
2015-07-27,73.540001,74.400002,72.919998,73.900002,71.488533,2378000,MAR
2015-07-28,74.190002,75.639999,74.029999,74.589996,72.156013,2632500,MAR
2015-07-29,74.800003,77.370003,74.779999,77.000000,74.487366,3417900,MAR
2015-07-30,76.000000,76.129997,72.150002,72.639999,70.269646,6515300,MAR
2015-07-31,73.849998,73.879997,71.889999,72.610001,70.240631,3438900,MAR
2015-08-03,72.160004,72.910004,71.940002,72.570000,70.201927,2314200,MAR
2015-08-04,72.599998,72.599998,71.879997,72.220001,69.863350,1862100,MAR
2015-08-05,73.080002,73.400002,70.440002,70.699997,68.392952,4158500,MAR
2015-08-06,70.970001,71.080002,70.070000,70.930000,68.615448,3782400,MAR
2015-08-07,70.930000,71.470001,70.070000,71.370003,69.041092,2691800,MAR
2015-08-10,72.150002,72.709999,71.860001,72.550003,70.182579,1788300,MAR
2015-08-11,72.029999,72.500000,71.680000,72.139999,69.785957,1920400,MAR
2015-08-12,71.129997,72.400002,70.260002,72.269997,69.911705,2758000,MAR
2015-08-13,71.809998,72.750000,71.610001,72.300003,69.940735,1533100,MAR
2015-08-14,72.250000,72.400002,71.440002,71.849998,69.505432,1352000,MAR
2015-08-17,71.599998,73.230003,71.440002,72.940002,70.559860,1294400,MAR
2015-08-18,72.910004,72.910004,72.230003,72.379997,70.258942,1073500,MAR
2015-08-19,71.959999,72.540001,71.419998,71.910004,69.802719,1959000,MAR
2015-08-20,71.250000,71.250000,69.919998,70.000000,67.948677,2792600,MAR
2015-08-21,69.250000,70.320000,68.870003,69.330002,67.298317,4293500,MAR
2015-08-24,65.220001,68.989998,63.950001,66.690002,64.735695,5148700,MAR
2015-08-25,68.660004,68.980003,66.489998,66.559998,64.609482,4220800,MAR
2015-08-26,68.260002,69.989998,67.360001,69.919998,67.871033,4370200,MAR
2015-08-27,70.449997,71.129997,69.699997,71.110001,69.026154,2250600,MAR
2015-08-28,70.720001,71.620003,70.629997,71.580002,69.482376,1532900,MAR
2015-08-31,71.160004,71.169998,70.339996,70.660004,68.589333,2022300,MAR
2015-09-01,68.680000,69.610001,68.660004,69.089996,67.065338,3175700,MAR
2015-09-02,70.320000,71.209999,69.809998,70.919998,68.841713,2373300,MAR
2015-09-03,71.089996,72.160004,70.669998,71.070000,68.987335,1615400,MAR
2015-09-04,69.970001,70.949997,69.800003,70.019997,67.968094,1533300,MAR
2015-09-08,71.330002,72.480003,70.690002,72.419998,70.297768,2292700,MAR
2015-09-09,72.699997,73.160004,71.029999,71.190002,69.103813,1768200,MAR
2015-09-10,71.099998,72.459999,70.870003,72.269997,70.152168,1605900,MAR
2015-09-11,71.720001,73.029999,71.610001,73.010002,70.870483,1560100,MAR
2015-09-14,72.940002,73.220001,72.360001,72.989998,70.851059,1706800,MAR
2015-09-15,73.070000,73.070000,70.870003,72.239998,70.123039,3177500,MAR
2015-09-16,72.519997,72.910004,72.029999,72.790001,70.656921,1895100,MAR
2015-09-17,72.870003,73.339996,72.010002,72.160004,70.045387,2208100,MAR
2015-09-18,70.860001,70.860001,69.059998,69.680000,67.638062,7963800,MAR
2015-09-21,70.199997,70.800003,69.790001,70.220001,68.162239,1980400,MAR
2015-09-22,68.839996,69.330002,67.580002,68.050003,66.055832,3303200,MAR
2015-09-23,68.379997,68.449997,67.570000,67.720001,65.735497,1374400,MAR
2015-09-24,68.980003,68.980003,67.779999,68.199997,66.201439,2969700,MAR
2015-09-25,68.589996,69.519997,68.040001,68.500000,66.492638,2276400,MAR
2015-09-28,67.730003,67.970001,66.040001,66.169998,64.230911,2552200,MAR
2015-09-29,66.190002,66.629997,65.309998,65.440002,63.522301,3576100,MAR
2015-09-30,66.110001,68.370003,65.760002,68.199997,66.201439,3575900,MAR
2015-10-01,68.389999,70.160004,68.250000,70.110001,68.055458,3393900,MAR
2015-10-02,69.099998,71.489998,68.839996,71.459999,69.365906,2748900,MAR
2015-10-05,71.809998,72.910004,70.599998,72.760002,70.627800,2101400,MAR
2015-10-06,72.349998,72.959999,71.760002,71.910004,69.802719,2546000,MAR
2015-10-07,72.050003,74.190002,72.010002,74.169998,71.996483,2406400,MAR
2015-10-08,73.900002,76.900002,73.809998,76.559998,74.316429,3493700,MAR
2015-10-09,76.650002,77.000000,75.599998,76.470001,74.229095,2007400,MAR
2015-10-12,76.510002,76.900002,75.980003,76.410004,74.170845,1516400,MAR
2015-10-13,75.370003,76.400002,74.800003,75.279999,73.073959,2917300,MAR
2015-10-14,75.199997,75.589996,73.980003,74.169998,71.996483,2326200,MAR
2015-10-15,74.750000,75.000000,73.180000,74.839996,72.646843,1858000,MAR
2015-10-16,74.699997,74.699997,73.480003,73.830002,71.666443,2774300,MAR
2015-10-19,73.620003,74.459999,73.089996,73.379997,71.229622,2426600,MAR
2015-10-20,74.349998,75.389999,74.160004,74.889999,72.695381,1772200,MAR
2015-10-21,74.849998,75.500000,73.779999,73.849998,71.685860,1541100,MAR
2015-10-22,74.519997,77.330002,74.330002,76.870003,74.617363,3517100,MAR
2015-10-23,75.940002,76.190002,74.400002,75.300003,73.093361,4880400,MAR
2015-10-26,75.339996,77.000000,74.879997,76.610001,74.364967,2077200,MAR
2015-10-27,76.599998,79.029999,76.180000,77.989998,75.704529,4555700,MAR
2015-10-28,79.559998,79.879997,75.290001,76.889999,74.636772,5232900,MAR
2015-10-29,74.410004,77.160004,73.830002,76.980003,74.724144,3884700,MAR
2015-10-30,77.330002,77.879997,76.650002,76.779999,74.529999,2561100,MAR
2015-11-02,77.000000,77.900002,76.739998,77.459999,75.190079,1614200,MAR
2015-11-03,77.260002,77.559998,75.919998,76.709999,74.462044,1930500,MAR
2015-11-04,76.839996,77.089996,76.279999,77.019997,74.762955,1352500,MAR
2015-11-05,77.059998,77.449997,76.099998,76.720001,74.471756,1215700,MAR
2015-11-06,76.760002,77.339996,76.150002,76.680000,74.432930,1395400,MAR
2015-11-09,76.540001,76.669998,74.440002,75.760002,73.539894,1237500,MAR
2015-11-10,75.720001,76.639999,75.440002,76.519997,74.277611,1024700,MAR
2015-11-11,76.699997,76.830002,75.389999,75.459999,73.248672,1261500,MAR
2015-11-12,75.500000,75.500000,74.449997,74.519997,72.336220,1284900,MAR
2015-11-13,74.129997,74.480003,72.690002,72.739998,70.608398,1643100,MAR
2015-11-16,71.580002,74.529999,70.430000,73.720001,71.559677,13437000,MAR
2015-11-17,74.370003,74.449997,72.550003,72.769997,70.877869,7677800,MAR
2015-11-18,72.769997,73.440002,70.800003,72.230003,70.351906,5285100,MAR
2015-11-19,72.400002,72.690002,71.580002,72.570000,70.683067,3243300,MAR
2015-11-20,72.980003,73.040001,71.900002,72.309998,70.429832,2331200,MAR
2015-11-23,72.309998,73.099998,72.199997,72.400002,70.517494,2274900,MAR
2015-11-24,71.099998,71.680000,69.930000,70.980003,69.134415,4296200,MAR
2015-11-25,71.250000,72.080002,71.050003,71.839996,69.972046,2248100,MAR
2015-11-27,71.650002,71.919998,71.370003,71.480003,69.621414,642500,MAR
2015-11-30,71.379997,71.400002,69.889999,70.910004,69.066231,3183400,MAR
2015-12-01,71.510002,72.379997,71.070000,72.260002,70.381134,2562200,MAR
2015-12-02,72.080002,72.680000,71.519997,71.690002,69.825951,2827300,MAR
2015-12-03,71.750000,71.879997,68.550003,68.779999,66.991615,3219100,MAR
2015-12-04,70.489998,71.089996,69.239998,71.040001,69.192848,3475200,MAR
2015-12-07,70.750000,71.000000,69.150002,69.500000,67.692902,3073400,MAR
2015-12-08,69.279999,69.910004,68.480003,69.580002,67.770813,2449000,MAR
2015-12-09,69.080002,70.019997,67.570000,68.019997,66.251373,2904900,MAR
2015-12-10,68.730003,68.910004,67.870003,68.230003,66.455917,1954800,MAR
2015-12-11,67.120003,67.830002,66.709999,66.849998,65.111801,2137800,MAR
2015-12-14,66.779999,67.209999,65.550003,66.430000,64.702713,3154500,MAR
2015-12-15,67.070000,67.160004,66.019997,66.620003,64.887787,3123600,MAR
2015-12-16,67.160004,68.099998,65.930000,67.160004,65.413750,3480300,MAR
2015-12-17,67.360001,67.830002,66.010002,66.029999,64.313110,2410500,MAR
2015-12-18,65.889999,66.540001,64.639999,65.110001,63.417042,4835500,MAR
2015-12-21,65.370003,65.919998,64.989998,65.169998,63.475475,2204900,MAR
2015-12-22,65.760002,68.910004,65.260002,68.489998,66.709145,5675900,MAR
2015-12-23,68.309998,69.000000,67.919998,68.849998,67.059799,2263000,MAR
2015-12-24,68.860001,69.300003,68.550003,68.769997,66.981873,789900,MAR
2015-12-28,68.000000,68.959999,68.000000,68.849998,67.059799,1454200,MAR
2015-12-29,69.089996,69.279999,68.370003,68.750000,66.962395,1910400,MAR
2015-12-30,68.839996,68.959999,67.860001,68.019997,66.251373,1512000,MAR
2015-12-31,67.989998,68.209999,67.040001,67.040001,65.296860,1941000,MAR
2016-01-04,65.930000,66.199997,64.970001,65.379997,63.680023,3899500,MAR
2016-01-05,65.480003,66.029999,65.230003,65.589996,63.884556,2699100,MAR
2016-01-06,64.470001,64.680000,62.529999,63.619999,61.965778,4167100,MAR
2016-01-07,62.270000,63.130001,61.680000,61.820000,60.212582,6444900,MAR
2016-01-08,62.360001,63.810001,62.009998,62.650002,61.021008,4510300,MAR
2016-01-11,63.150002,63.500000,62.119999,63.160000,61.517742,4568600,MAR
2016-01-12,63.220001,64.500000,63.169998,64.320000,62.647579,4915300,MAR
2016-01-13,63.830002,64.029999,60.130001,60.270000,58.702888,5475500,MAR
2016-01-14,60.209999,62.119999,58.919998,60.740002,59.160675,7445800,MAR
2016-01-15,59.020000,60.150002,58.330002,59.549999,58.001610,8374900,MAR
2016-01-19,60.439999,60.500000,57.619999,58.380001,56.862034,5212800,MAR
2016-01-20,57.630001,60.599998,56.430000,59.810001,58.254848,8220000,MAR
2016-01-21,59.750000,62.560001,59.150002,61.650002,60.047012,6139900,MAR
2016-01-22,62.580002,63.610001,61.610001,62.459999,60.835941,4769700,MAR
2016-01-25,62.400002,62.400002,60.000000,60.119999,58.556789,3231000,MAR
2016-01-26,60.709999,62.060001,60.279999,61.939999,60.329468,3255400,MAR
2016-01-27,61.810001,62.450001,60.009998,60.639999,59.063271,4022700,MAR
2016-01-28,61.270000,61.639999,58.799999,59.209999,57.670448,4650600,MAR
2016-01-29,59.889999,61.310001,59.369999,61.279999,59.686630,3171000,MAR
2016-02-01,60.320000,61.900002,60.009998,61.419998,59.822983,3495700,MAR
2016-02-02,60.400002,60.759998,58.990002,59.070000,57.534088,3929000,MAR
2016-02-03,59.160000,59.730000,57.689999,59.389999,57.845768,3559900,MAR
2016-02-04,59.279999,60.900002,58.889999,60.709999,59.131443,4327700,MAR
2016-02-05,60.680000,60.709999,59.130001,60.009998,58.449646,3703700,MAR
2016-02-08,59.590000,59.799999,57.889999,59.439999,57.894470,5116000,MAR
2016-02-09,59.000000,61.630001,59.000000,60.770000,59.189888,5188000,MAR
2016-02-10,61.630001,62.840000,61.180000,61.380001,59.784031,3575500,MAR
2016-02-11,60.500000,62.180000,60.099998,61.590000,59.988564,4797600,MAR
2016-02-12,62.060001,63.889999,61.630001,63.799999,62.141102,3711600,MAR
2016-02-16,64.269997,65.550003,63.980000,65.059998,63.368343,5517600,MAR
2016-02-17,65.739998,67.879997,65.650002,66.680000,64.946220,4907300,MAR
2016-02-18,64.099998,65.680000,64.000000,64.940002,63.251461,7969300,MAR
2016-02-19,64.500000,65.809998,64.250000,65.709999,64.001442,3596800,MAR
2016-02-22,66.209999,67.529999,66.180000,66.790001,65.053368,5341400,MAR
2016-02-23,66.510002,66.860001,66.050003,66.269997,64.789375,3016300,MAR
2016-02-24,65.639999,67.260002,65.029999,67.029999,65.532410,3740700,MAR
2016-02-25,67.559998,68.330002,66.779999,68.300003,66.774048,4231900,MAR
2016-02-26,68.970001,69.000000,67.800003,68.150002,66.627388,2961100,MAR
2016-02-29,68.330002,68.849998,67.680000,68.150002,66.627388,4900600,MAR
2016-03-01,68.330002,69.180000,68.279999,68.930000,67.389954,3416000,MAR
2016-03-02,68.570000,69.000000,68.139999,68.830002,67.292198,2733000,MAR
2016-03-03,68.570000,69.010002,68.059998,68.680000,67.145546,2341000,MAR
2016-03-04,68.800003,69.279999,68.400002,68.980003,67.438843,1828900,MAR
2016-03-07,68.510002,69.540001,68.349998,69.540001,67.986336,2741900,MAR
2016-03-08,68.900002,69.449997,68.180000,68.410004,66.881577,4362100,MAR
2016-03-09,68.739998,68.769997,68.089996,68.589996,67.057549,2283900,MAR
2016-03-10,68.739998,69.150002,66.720001,67.959999,66.441628,2281300,MAR
2016-03-11,68.970001,69.169998,68.400002,68.889999,67.350853,1878100,MAR
2016-03-14,71.050003,71.300003,69.940002,70.930000,69.345284,8951400,MAR
2016-03-15,70.059998,71.029999,70.010002,70.410004,68.836891,4007400,MAR
2016-03-16,69.980003,71.690002,69.849998,71.239998,69.648346,3383000,MAR
2016-03-17,70.980003,71.820000,70.540001,71.800003,70.195839,4546600,MAR
2016-03-18,72.610001,73.889999,72.250000,73.160004,71.525459,13530700,MAR
2016-03-21,72.559998,72.849998,71.820000,72.300003,70.684662,13663900,MAR
2016-03-22,70.889999,71.279999,69.989998,70.919998,69.335495,7183000,MAR
2016-03-23,70.550003,70.830002,69.190002,69.599998,68.044991,7108000,MAR
2016-03-24,69.019997,69.720001,68.370003,68.639999,67.106430,5624400,MAR
2016-03-28,70.099998,71.839996,70.000000,71.339996,69.746101,6831100,MAR
2016-03-29,70.980003,71.449997,70.660004,70.699997,69.120407,4708900,MAR
2016-03-30,71.400002,71.769997,70.430000,71.550003,69.951424,2362700,MAR
2016-03-31,71.589996,71.820000,71.019997,71.180000,69.589691,4621000,MAR
2016-04-01,67.480003,68.070000,66.500000,67.129997,65.630180,18178900,MAR
2016-04-04,67.129997,67.360001,66.160004,66.360001,64.877388,5528200,MAR
2016-04-05,65.879997,66.089996,65.260002,65.839996,64.369003,5785500,MAR
2016-04-06,66.070000,66.309998,65.440002,66.139999,64.662292,3507400,MAR
2016-04-07,65.889999,66.029999,65.110001,65.529999,64.065918,4227000,MAR
2016-04-08,66.000000,66.629997,65.739998,66.570000,65.082687,9372000,MAR
2016-04-11,66.750000,68.070000,66.660004,67.120003,65.620392,6513900,MAR
2016-04-12,67.129997,67.580002,66.900002,67.339996,65.835480,3384500,MAR
2016-04-13,67.879997,67.989998,67.379997,67.629997,66.118996,3471600,MAR
2016-04-14,67.650002,68.150002,67.260002,67.839996,66.324303,4323000,MAR
2016-04-15,67.889999,68.580002,67.769997,67.919998,66.402527,4420200,MAR
2016-04-18,67.790001,67.809998,66.680000,67.540001,66.031021,4991900,MAR
2016-04-19,67.620003,68.830002,67.379997,67.809998,66.294983,5440700,MAR
2016-04-20,67.190002,68.400002,66.870003,67.860001,66.343864,5106300,MAR
2016-04-21,67.730003,69.250000,67.730003,68.230003,66.705605,4476900,MAR
2016-04-22,68.230003,68.320000,65.559998,66.540001,65.053368,5375700,MAR
2016-04-25,66.750000,67.080002,66.410004,66.980003,65.483528,3443800,MAR
2016-04-26,67.400002,67.510002,66.500000,67.000000,65.503075,4445600,MAR
2016-04-27,67.050003,68.910004,67.010002,68.680000,67.145546,6220500,MAR
2016-04-28,67.629997,70.750000,67.559998,69.239998,67.693039,7220900,MAR
2016-04-29,68.980003,70.430000,68.639999,70.089996,68.524040,6485400,MAR
2016-05-02,70.330002,70.470001,69.540001,70.040001,68.475159,4575600,MAR
2016-05-03,69.650002,70.389999,69.129997,70.099998,68.533806,4670900,MAR
2016-05-04,69.459999,69.820000,68.769997,69.230003,67.683258,4332500,MAR
2016-05-05,69.449997,69.830002,69.040001,69.269997,67.722359,3058300,MAR
2016-05-06,69.010002,69.480003,68.349998,69.220001,67.673492,1872200,MAR
2016-05-09,69.400002,69.540001,68.690002,69.129997,67.585480,2320700,MAR
2016-05-10,69.190002,70.459999,68.650002,70.459999,68.885773,6235900,MAR
2016-05-11,70.320000,70.320000,68.750000,68.919998,67.380180,2660400,MAR
2016-05-12,69.339996,69.489998,67.440002,67.970001,66.451401,2574500,MAR
2016-05-13,67.709999,68.449997,66.309998,66.879997,65.385757,3812200,MAR
2016-05-16,66.879997,68.160004,66.639999,67.709999,66.197227,2647800,MAR
2016-05-17,67.709999,68.410004,67.010002,67.260002,65.757271,2726000,MAR
2016-05-18,67.000000,67.269997,65.120003,65.709999,64.529724,4548700,MAR
2016-05-19,65.139999,65.250000,64.110001,64.970001,63.803013,3533000,MAR
2016-05-20,64.779999,65.370003,64.699997,64.980003,63.812836,3008200,MAR
2016-05-23,65.019997,65.120003,64.489998,64.860001,63.694981,1998400,MAR
2016-05-24,65.169998,65.610001,64.870003,65.370003,64.195831,2271600,MAR
2016-05-25,65.370003,66.339996,65.160004,66.199997,65.010910,2750500,MAR
2016-05-26,66.180000,66.190002,65.370003,65.559998,64.382416,1979600,MAR
2016-05-27,65.760002,66.339996,65.580002,66.309998,65.118942,1619200,MAR
2016-05-31,66.339996,66.690002,65.910004,66.040001,64.853790,2373600,MAR
2016-06-01,66.220001,67.290001,65.669998,67.150002,65.943863,3899400,MAR
2016-06-02,66.790001,68.809998,66.629997,68.519997,67.289238,3879500,MAR
2016-06-03,67.879997,68.400002,67.000000,68.029999,66.808044,2901800,MAR
2016-06-06,68.040001,68.250000,67.540001,67.849998,66.631279,1827900,MAR
2016-06-07,68.070000,68.150002,67.209999,67.309998,66.100975,2302800,MAR
2016-06-08,67.480003,67.879997,66.320000,67.559998,66.346489,3493400,MAR
2016-06-09,67.139999,67.419998,66.669998,67.220001,66.012604,2551800,MAR
2016-06-10,66.419998,66.690002,66.070000,66.489998,65.295715,2553100,MAR
2016-06-13,66.349998,67.000000,65.940002,65.959999,64.775238,2872600,MAR
2016-06-14,65.610001,65.989998,64.970001,65.379997,64.205643,3358800,MAR
2016-06-15,65.459999,66.730003,65.410004,65.720001,64.539543,2933800,MAR
2016-06-16,65.480003,65.739998,64.330002,65.589996,64.411873,2741000,MAR
2016-06-17,65.580002,66.589996,65.510002,66.470001,65.276070,3229500,MAR
2016-06-20,67.160004,68.459999,67.059998,67.839996,66.621452,3091000,MAR
2016-06-21,67.730003,67.830002,67.129997,67.709999,66.493790,2429200,MAR
