Date,Open,High,Low,Close,Adj Close,Volume,MAR
2016-06-22,67.889999,68.419998,67.419998,67.750000,66.533081,3592200,MAR
2016-06-23,68.389999,68.989998,68.040001,68.949997,67.711517,2472600,MAR
2016-06-24,66.360001,67.339996,63.840000,63.910000,62.762054,6184400,MAR
2016-06-27,63.310001,63.820000,60.869999,61.209999,60.110550,6495400,MAR
2016-06-28,62.169998,62.730000,61.650002,62.590000,61.465759,4016500,MAR
2016-06-29,63.189999,65.339996,63.169998,64.900002,63.734280,4199900,MAR
2016-06-30,65.680000,66.750000,64.879997,66.459999,65.266243,4328900,MAR
2016-07-01,66.389999,67.900002,66.089996,67.790001,66.572365,3341000,MAR
2016-07-05,67.839996,67.949997,66.760002,67.089996,65.884933,3093800,MAR
2016-07-06,66.699997,67.949997,66.309998,67.849998,66.631279,2899300,MAR
2016-07-07,67.980003,68.709999,67.400002,68.360001,67.132118,2918500,MAR
2016-07-08,68.989998,70.040001,68.839996,69.849998,68.595352,3686900,MAR
2016-07-11,69.849998,70.269997,69.620003,70.120003,68.860512,3282900,MAR
2016-07-12,70.470001,71.500000,70.449997,71.260002,69.980034,3908700,MAR
2016-07-13,71.529999,71.550003,69.580002,70.120003,68.860512,3413800,MAR
2016-07-14,70.900002,71.000000,70.339996,70.449997,69.184586,2274400,MAR
2016-07-15,70.419998,70.559998,69.279999,70.199997,68.939072,1837900,MAR
2016-07-18,70.190002,70.760002,69.989998,70.389999,69.125656,2061700,MAR
2016-07-19,69.900002,70.169998,69.389999,70.150002,68.889961,3060100,MAR
2016-07-20,70.209999,70.430000,69.739998,69.870003,68.615005,1916200,MAR
2016-07-21,69.620003,70.470001,69.459999,70.379997,69.115837,2579300,MAR
2016-07-22,70.300003,71.120003,70.050003,70.989998,69.714882,1838200,MAR
2016-07-25,70.919998,71.349998,70.660004,71.209999,69.930923,2789700,MAR
2016-07-26,71.110001,71.720001,70.699997,71.669998,70.382660,2531000,MAR
2016-07-27,71.050003,71.180000,69.720001,70.540001,69.272972,4006700,MAR
2016-07-28,69.519997,71.639999,69.000000,71.529999,70.245186,3653200,MAR
2016-07-29,71.320000,71.849998,70.889999,71.699997,70.412125,2408300,MAR
2016-08-01,71.489998,71.739998,70.730003,71.190002,69.911301,2235700,MAR
2016-08-02,71.190002,71.209999,69.680000,70.589996,69.322060,2514800,MAR
2016-08-03,70.440002,71.400002,70.150002,71.309998,70.029121,2888900,MAR
2016-08-04,71.290001,72.239998,70.610001,72.209999,70.912956,1974400,MAR
2016-08-05,72.690002,73.139999,72.309998,72.709999,71.403992,1846300,MAR
2016-08-08,72.989998,73.230003,72.309998,72.540001,71.237045,3782600,MAR
2016-08-09,72.629997,72.980003,71.739998,71.849998,70.559433,2639700,MAR
2016-08-10,72.029999,72.529999,71.519997,71.860001,70.569260,2342200,MAR
2016-08-11,71.980003,72.349998,71.639999,72.099998,70.804939,1350000,MAR
2016-08-12,71.400002,72.550003,71.300003,71.940002,70.647812,1784700,MAR
2016-08-15,72.089996,73.139999,72.019997,72.879997,71.570923,2030400,MAR
2016-08-16,72.940002,73.110001,72.419998,72.779999,71.472733,2439400,MAR
2016-08-17,72.930000,73.070000,72.279999,73.010002,71.698593,1712400,MAR
2016-08-18,72.949997,73.260002,72.309998,72.959999,71.649506,1063100,MAR
2016-08-19,72.629997,73.989998,72.339996,73.970001,72.641357,2353200,MAR
2016-08-22,73.660004,73.910004,72.620003,73.010002,71.698593,4737900,MAR
2016-08-23,73.430000,73.440002,72.980003,73.129997,71.816437,1735200,MAR
2016-08-24,72.970001,73.269997,72.330002,72.480003,71.178116,1459900,MAR
2016-08-25,72.449997,73.110001,72.300003,73.029999,71.718231,3013800,MAR
2016-08-26,73.309998,73.589996,72.550003,72.800003,71.492371,2270300,MAR
2016-08-29,72.879997,73.820000,72.879997,73.080002,71.767349,1953600,MAR
2016-08-30,73.239998,73.250000,72.190002,72.330002,71.030815,2326700,MAR
2016-08-31,72.180000,72.500000,71.320000,71.330002,70.048775,2337300,MAR
2016-09-01,71.400002,71.949997,70.879997,71.129997,69.852364,3145100,MAR
2016-09-02,71.389999,71.769997,70.550003,70.959999,69.685417,2568500,MAR
2016-09-06,70.919998,71.099998,69.959999,70.089996,68.831039,2265400,MAR
2016-09-07,70.449997,70.599998,70.010002,70.400002,69.135483,1781600,MAR
2016-09-08,70.510002,70.510002,69.879997,70.029999,68.772133,1880000,MAR
2016-09-09,70.019997,70.150002,67.050003,67.160004,65.953682,3883000,MAR
2016-09-12,66.690002,68.959999,66.540001,68.820000,67.583855,3153100,MAR
2016-09-13,68.209999,69.050003,67.860001,68.410004,67.181236,4196000,MAR
2016-09-14,68.209999,69.160004,67.440002,68.489998,67.259789,4322800,MAR
2016-09-15,68.510002,69.500000,68.129997,69.290001,68.045418,3281500,MAR
2016-09-16,69.070000,69.120003,68.120003,68.690002,67.456200,3270900,MAR
2016-09-19,68.989998,69.379997,67.949997,68.339996,67.112480,1794900,MAR
2016-09-20,68.910004,70.989998,68.660004,69.940002,68.683754,11410300,MAR
2016-09-21,69.800003,70.339996,69.239998,70.139999,69.176880,15921400,MAR
2016-09-22,70.540001,70.730003,69.510002,69.750000,68.792229,17562100,MAR
2016-09-23,69.360001,69.440002,68.099998,68.440002,67.500221,11920800,MAR
2016-09-26,69.199997,69.230003,67.010002,67.150002,66.227936,5063800,MAR
2016-09-27,67.199997,67.919998,66.959999,67.050003,66.129311,4869100,MAR
2016-09-28,67.040001,67.440002,66.699997,67.379997,66.454781,4599000,MAR
2016-09-29,67.209999,68.089996,66.980003,67.099998,66.178612,3181800,MAR
2016-09-30,67.400002,67.739998,66.949997,67.330002,66.405464,6088200,MAR
2016-10-03,67.339996,67.779999,67.290001,67.449997,66.523811,2599000,MAR
2016-10-04,67.330002,67.440002,66.879997,67.110001,66.188484,2748400,MAR
2016-10-05,67.209999,67.690002,67.120003,67.470001,66.543549,2556200,MAR
2016-10-06,67.349998,67.639999,66.839996,67.510002,66.582993,2264900,MAR
2016-10-07,67.489998,67.849998,66.739998,67.139999,66.218071,2879700,MAR
2016-10-10,67.550003,68.059998,67.370003,67.389999,66.464638,1979200,MAR
2016-10-11,67.120003,67.459999,66.160004,66.610001,65.695351,6718100,MAR
2016-10-12,66.599998,67.070000,66.430000,66.910004,65.991234,2186100,MAR
2016-10-13,66.339996,67.339996,66.059998,67.269997,66.346283,3456400,MAR
2016-10-14,67.430000,67.870003,67.010002,67.449997,66.523811,2654800,MAR
2016-10-17,67.349998,67.760002,66.839996,66.919998,66.001091,1631300,MAR
2016-10-18,67.720001,68.070000,67.230003,67.830002,66.898598,2932900,MAR
2016-10-19,67.949997,68.250000,67.739998,67.959999,67.026802,1631700,MAR
2016-10-20,67.750000,67.849998,66.790001,67.400002,66.474503,2068000,MAR
2016-10-21,67.059998,67.510002,66.589996,67.139999,66.218071,1855400,MAR
2016-10-24,67.750000,68.470001,67.360001,67.379997,66.454781,2610300,MAR
2016-10-25,67.360001,67.510002,67.000000,67.209999,66.287102,2038200,MAR
2016-10-26,66.480003,66.989998,65.910004,66.690002,65.774254,3820800,MAR
2016-10-27,66.699997,66.959999,66.209999,66.919998,66.001091,2306900,MAR
2016-10-28,66.980003,67.879997,66.690002,67.440002,66.513954,1993000,MAR
2016-10-31,67.720001,68.959999,67.720001,68.699997,67.756653,2697800,MAR
2016-11-01,68.680000,69.000000,67.739998,68.320000,67.381866,3147200,MAR
2016-11-02,68.400002,69.269997,68.029999,68.400002,67.460777,2920100,MAR
2016-11-03,68.580002,69.400002,68.400002,69.239998,68.289230,3203700,MAR
2016-11-04,68.680000,70.599998,68.680000,69.610001,68.654160,4147500,MAR
2016-11-07,70.660004,71.180000,70.279999,71.099998,70.123695,3578100,MAR
2016-11-08,70.000000,73.639999,69.040001,73.019997,72.017326,7748300,MAR
2016-11-09,71.160004,74.279999,71.000000,74.080002,73.062775,5023400,MAR
2016-11-10,74.519997,75.089996,73.220001,73.419998,72.411842,5273800,MAR
2016-11-11,73.150002,73.860001,72.750000,73.389999,72.382248,2986500,MAR
2016-11-14,73.500000,77.809998,73.459999,77.239998,76.179375,7127100,MAR
2016-11-15,77.000000,77.849998,76.739998,77.709999,76.642921,3863400,MAR
2016-11-16,77.389999,78.180000,77.279999,77.570000,76.504852,2746900,MAR
2016-11-17,77.510002,78.029999,77.230003,77.470001,76.406219,2294400,MAR
2016-11-18,77.419998,77.639999,77.040001,77.139999,76.080757,1647300,MAR
2016-11-21,77.040001,77.820000,76.879997,77.290001,76.526306,2605600,MAR
2016-11-22,77.379997,77.980003,77.160004,77.849998,77.080780,2706100,MAR
2016-11-23,77.599998,78.120003,77.330002,78.080002,77.308510,1817800,MAR
2016-11-25,78.099998,78.900002,77.260002,78.519997,77.744148,1059600,MAR
2016-11-28,77.550003,78.519997,77.029999,78.070000,77.298599,3418700,MAR
2016-11-29,78.089996,79.580002,78.089996,79.110001,78.328323,3428000,MAR
2016-11-30,79.070000,79.389999,78.029999,78.779999,78.001587,3540300,MAR
2016-12-01,78.470001,80.290001,78.470001,79.820000,79.031303,4127100,MAR
2016-12-02,79.180000,80.269997,78.790001,79.199997,78.417427,2769300,MAR
2016-12-05,80.510002,81.250000,80.040001,81.000000,80.199646,3508000,MAR
2016-12-06,81.000000,82.099998,80.669998,82.080002,81.268982,2907300,MAR
2016-12-07,82.120003,84.269997,81.860001,83.919998,83.090797,3964700,MAR
2016-12-08,84.080002,84.589996,83.150002,83.489998,82.665047,4059400,MAR
2016-12-09,83.980003,83.980003,83.070000,83.550003,82.724457,2386200,MAR
2016-12-12,83.430000,83.980003,82.760002,83.910004,83.080894,2086100,MAR
2016-12-13,84.000000,84.959999,83.870003,84.400002,83.566055,2501800,MAR
2016-12-14,84.550003,85.050003,83.760002,83.940002,83.110603,2012000,MAR
2016-12-15,84.430000,85.349998,83.919998,84.330002,83.496750,3305200,MAR
2016-12-16,84.889999,86.150002,84.300003,86.050003,85.199753,9952100,MAR
2016-12-19,85.750000,86.000000,84.709999,84.860001,84.021507,3139200,MAR
2016-12-20,85.269997,85.769997,84.809998,85.099998,84.259140,2637600,MAR
2016-12-21,85.070000,85.449997,84.750000,84.849998,84.011604,1818200,MAR
2016-12-22,84.970001,85.000000,83.330002,83.730003,82.902687,2575100,MAR
2016-12-23,83.730003,84.169998,83.599998,84.089996,83.259109,2316900,MAR
2016-12-27,84.500000,84.690002,83.949997,84.139999,83.308632,1374200,MAR
2016-12-28,84.410004,84.500000,83.309998,83.360001,82.536331,1557700,MAR
2016-12-29,83.570000,83.739998,83.110001,83.320000,82.496727,1590400,MAR
2016-12-30,83.480003,83.610001,82.540001,82.680000,81.863052,2403000,MAR
2017-01-03,83.349998,83.849998,81.709999,82.500000,81.684837,3277100,MAR
2017-01-04,82.739998,83.400002,82.250000,82.339996,81.526405,4016200,MAR
2017-01-05,82.070000,83.070000,81.660004,81.779999,80.971939,2828200,MAR
2017-01-06,81.790001,83.019997,81.330002,82.300003,81.486809,2306200,MAR
2017-01-09,82.050003,82.699997,81.599998,82.250000,81.437294,2643000,MAR
2017-01-10,82.089996,82.419998,81.660004,81.930000,81.120461,2168000,MAR
2017-01-11,82.279999,83.419998,81.800003,82.839996,82.021469,2887300,MAR
2017-01-12,82.690002,82.760002,81.040001,81.889999,81.080849,2281600,MAR
2017-01-13,81.930000,82.650002,81.930000,82.639999,81.823441,1671400,MAR
2017-01-17,82.570000,82.900002,82.209999,82.379997,81.566010,2112600,MAR
2017-01-18,82.410004,83.099998,82.070000,83.000000,82.179886,1467300,MAR
2017-01-19,83.720001,85.290001,83.720001,84.529999,83.694771,3465000,MAR
2017-01-20,84.870003,85.760002,84.160004,84.379997,83.546249,2449800,MAR
2017-01-23,84.150002,84.529999,83.820000,84.370003,83.536354,1452000,MAR
2017-01-24,84.349998,84.970001,84.019997,84.510002,83.674965,1455600,MAR
2017-01-25,84.790001,85.699997,84.239998,85.610001,84.764099,2094600,MAR
2017-01-26,85.790001,86.239998,85.540001,85.839996,84.991821,2148200,MAR
2017-01-27,85.970001,86.320000,85.529999,86.080002,85.229462,1692300,MAR
2017-01-30,85.830002,85.830002,84.589996,85.260002,84.417557,2251100,MAR
2017-01-31,85.239998,85.239998,84.360001,84.599998,83.764076,2462000,MAR
2017-02-01,84.489998,85.209999,84.269997,84.639999,83.803680,2241700,MAR
2017-02-02,84.400002,84.809998,83.809998,84.500000,83.665070,1803800,MAR
2017-02-03,84.769997,85.519997,84.769997,85.449997,84.605682,1386600,MAR
2017-02-06,85.459999,85.730003,85.199997,85.650002,84.803711,1224300,MAR
2017-02-07,85.559998,86.339996,85.550003,85.809998,84.962112,1547700,MAR
2017-02-08,85.720001,86.480003,85.370003,86.360001,85.506691,1869500,MAR
2017-02-09,86.860001,86.970001,86.260002,86.790001,85.932434,2460800,MAR
2017-02-10,86.989998,86.989998,86.440002,86.449997,85.595795,1866600,MAR
2017-02-13,86.839996,87.419998,86.589996,87.379997,86.516617,1504200,MAR
2017-02-14,87.309998,87.910004,87.059998,87.889999,87.021568,2366700,MAR
2017-02-15,87.570000,89.459999,87.269997,89.459999,88.576050,3447100,MAR
2017-02-16,89.099998,91.070000,88.500000,89.440002,88.556259,3415900,MAR
2017-02-17,89.279999,89.660004,87.239998,89.360001,88.477051,5275200,MAR
2017-02-21,88.540001,88.879997,87.739998,87.989998,87.120583,3637100,MAR
2017-02-22,87.699997,88.029999,87.610001,87.680000,87.110649,1986600,MAR
2017-02-23,87.820000,87.989998,86.959999,87.000000,86.435066,2013400,MAR
2017-02-24,87.029999,87.589996,86.800003,87.080002,86.514542,2521700,MAR
2017-02-27,86.970001,87.650002,86.750000,87.449997,86.882141,1885100,MAR
2017-02-28,87.309998,87.750000,86.889999,86.989998,86.425133,2587200,MAR
2017-03-01,87.500000,88.930000,87.379997,88.489998,87.915390,2589500,MAR
2017-03-02,88.199997,88.220001,87.220001,87.519997,86.951683,2968500,MAR
2017-03-03,87.339996,87.690002,86.419998,86.790001,86.226433,2061600,MAR
2017-03-06,86.580002,87.029999,86.059998,86.720001,86.156883,2107000,MAR
2017-03-07,86.660004,86.839996,85.930000,86.150002,85.590584,1909100,MAR
2017-03-08,85.949997,86.709999,85.629997,86.389999,85.829025,2709200,MAR
2017-03-09,86.440002,87.110001,86.050003,86.309998,85.749550,1906300,MAR
2017-03-10,86.980003,87.019997,86.029999,86.620003,86.057541,2187400,MAR
2017-03-13,86.589996,87.080002,86.419998,87.029999,86.464867,2236200,MAR
2017-03-14,86.860001,86.860001,86.250000,86.269997,85.709801,2058900,MAR
2017-03-15,86.680000,88.089996,86.669998,87.820000,87.249741,2012100,MAR
2017-03-16,87.820000,88.500000,87.349998,88.059998,87.488182,1846400,MAR
2017-03-17,88.389999,88.489998,87.889999,88.330002,87.756432,3015200,MAR
2017-03-20,88.339996,89.230003,88.309998,88.680000,88.104156,2198100,MAR
2017-03-21,90.019997,91.570000,88.669998,89.099998,88.521423,5486100,MAR
2017-03-22,89.269997,92.260002,89.050003,92.139999,91.541687,4540100,MAR
2017-03-23,92.139999,93.690002,92.080002,93.139999,92.535194,4658400,MAR
2017-03-24,93.500000,93.860001,93.250000,93.500000,92.892860,2274900,MAR
2017-03-27,92.989998,93.529999,92.449997,93.169998,92.564995,2151700,MAR
2017-03-28,93.169998,94.989998,93.000000,94.489998,93.876427,2256900,MAR
2017-03-29,94.010002,94.699997,93.860001,94.589996,93.975777,1663200,MAR
2017-03-30,94.400002,95.419998,94.400002,94.639999,94.025459,2078600,MAR
2017-03-31,94.599998,94.980003,93.989998,94.180000,93.568443,2269700,MAR
2017-04-03,94.279999,94.529999,92.080002,92.750000,92.147728,3635600,MAR
2017-04-04,92.669998,92.989998,91.930000,92.470001,91.869553,3097500,MAR
2017-04-05,92.800003,93.220001,91.550003,91.959999,91.362862,2686500,MAR
2017-04-06,91.900002,92.150002,91.070000,91.769997,91.174095,2516000,MAR
2017-04-07,91.730003,91.730003,90.250000,91.209999,90.617729,2954500,MAR
2017-04-10,91.040001,91.720001,90.660004,91.059998,90.468697,2152900,MAR
2017-04-11,91.160004,91.589996,90.790001,91.400002,90.806503,2732300,MAR
2017-04-12,91.980003,92.000000,90.879997,91.750000,91.154221,3416300,MAR
2017-04-13,91.699997,92.120003,91.320000,91.550003,90.955521,2244900,MAR
2017-04-17,91.910004,91.980003,91.599998,91.949997,91.352921,1284000,MAR
2017-04-18,91.589996,92.250000,90.000000,92.019997,91.422470,3102400,MAR
2017-04-19,92.089996,92.419998,91.180000,91.489998,90.895905,2025800,MAR
2017-04-20,91.959999,92.980003,90.669998,92.769997,92.167595,2792900,MAR
2017-04-21,92.769997,92.949997,92.239998,92.470001,91.869553,2521400,MAR
2017-04-24,93.650002,93.900002,93.150002,93.519997,92.912727,2085000,MAR
2017-04-25,93.989998,94.769997,93.750000,94.570000,93.955910,1637800,MAR
2017-04-26,94.559998,96.820000,94.360001,96.300003,95.674675,3614500,MAR
2017-04-27,96.320000,96.430000,95.419998,95.739998,95.118309,3655300,MAR
2017-04-28,95.910004,96.019997,93.699997,94.419998,93.806877,2859800,MAR
2017-05-01,94.720001,96.059998,94.459999,95.580002,94.959358,1676100,MAR
2017-05-02,95.919998,97.169998,95.739998,97.099998,96.469482,2483000,MAR
2017-05-03,97.199997,97.309998,96.559998,96.989998,96.360191,2387200,MAR
2017-05-04,97.190002,97.379997,96.669998,96.879997,96.250908,2571100,MAR
2017-05-05,97.220001,97.220001,96.739998,97.050003,96.419815,3038500,MAR
2017-05-08,97.089996,97.550003,95.889999,96.370003,95.744225,3955100,MAR
2017-05-09,101.199997,103.220001,99.349998,102.500000,101.834419,6721600,MAR
2017-05-10,102.339996,103.430000,101.709999,103.239998,102.569611,2610900,MAR
2017-05-11,103.080002,103.620003,102.570000,102.820000,102.152344,1622600,MAR
2017-05-12,102.769997,103.099998,102.050003,102.449997,101.784737,1958000,MAR
2017-05-15,102.400002,104.339996,102.250000,104.059998,103.384285,2416700,MAR
2017-05-16,104.510002,104.519997,103.430000,103.989998,103.314743,2406100,MAR
2017-05-17,103.070000,103.099998,102.059998,102.110001,101.769905,1943900,MAR
2017-05-18,102.129997,103.709999,101.739998,102.529999,102.188507,3512100,MAR
2017-05-19,102.570000,103.250000,102.370003,102.820000,102.477539,1976500,MAR
2017-05-22,102.930000,104.330002,102.690002,104.220001,103.872879,2016300,MAR
2017-05-23,104.120003,105.529999,103.879997,105.489998,105.138649,2867500,MAR
2017-05-24,105.949997,106.099998,105.510002,105.879997,105.527351,1655600,MAR
2017-05-25,106.000000,107.449997,106.000000,106.529999,106.175186,5163000,MAR
2017-05-26,106.690002,107.500000,106.550003,106.900002,106.543953,1793700,MAR
2017-05-30,106.650002,107.239998,106.410004,106.739998,106.384483,2129100,MAR
2017-05-31,107.010002,107.680000,106.389999,107.650002,107.291458,3013600,MAR
2017-06-01,108.000000,108.989998,107.650002,108.680000,108.318024,1778300,MAR
2017-06-02,108.889999,110.510002,108.760002,110.059998,109.693428,2886800,MAR
2017-06-05,110.099998,110.349998,107.800003,108.190002,107.829659,2194100,MAR
2017-06-06,107.320000,107.510002,104.919998,104.989998,104.640312,4531600,MAR
2017-06-07,105.500000,105.610001,103.120003,105.120003,104.769882,4503600,MAR
2017-06-08,104.559998,105.169998,102.400002,105.080002,104.730019,3320800,MAR
2017-06-09,104.980003,105.459999,101.860001,102.419998,102.078873,3629500,MAR
2017-06-12,101.790001,102.489998,100.769997,102.070000,101.730042,5035400,MAR
2017-06-13,102.550003,103.889999,102.250000,103.879997,103.534012,2978400,MAR
2017-06-14,104.379997,104.910004,102.860001,103.910004,103.563919,2316100,MAR
2017-06-15,103.349998,104.820000,102.540001,104.739998,104.391144,1559900,MAR
2017-06-16,104.410004,105.309998,103.970001,104.500000,104.151947,3960300,MAR
2017-06-19,105.010002,106.309998,104.639999,105.930000,105.577187,1636900,MAR
2017-06-20,105.430000,105.879997,104.160004,104.190002,103.842979,1641500,MAR
2017-06-21,104.320000,104.750000,103.669998,104.129997,103.783180,1441300,MAR
2017-06-22,104.089996,104.400002,103.389999,103.889999,103.543976,1516800,MAR
2017-06-23,103.809998,104.449997,103.320000,104.059998,103.713409,6252400,MAR
2017-06-26,104.070000,105.150002,103.510002,103.930000,103.583847,2114500,MAR
2017-06-27,103.529999,103.559998,100.889999,101.029999,100.693504,2719000,MAR
2017-06-28,101.000000,102.510002,100.470001,101.980003,101.640343,2059200,MAR
2017-06-29,102.160004,102.339996,99.080002,100.209999,99.876236,3052400,MAR
2017-06-30,101.180000,101.220001,100.279999,100.309998,99.975899,2837400,MAR
2017-07-03,100.610001,101.000000,99.919998,100.110001,99.776573,1230600,MAR
2017-07-05,100.300003,101.559998,100.050003,101.169998,100.833038,2290900,MAR
2017-07-06,100.449997,100.750000,99.379997,99.650002,99.318100,1975500,MAR
2017-07-07,99.699997,100.739998,99.430000,100.349998,100.015770,2469800,MAR
2017-07-10,100.230003,100.889999,99.559998,100.709999,100.374573,1523900,MAR
2017-07-11,100.330002,100.949997,99.830002,100.730003,100.394508,1793200,MAR
2017-07-12,101.650002,102.050003,100.680000,100.800003,100.464272,1776900,MAR
2017-07-13,101.000000,101.239998,100.459999,100.699997,100.364601,1396400,MAR
2017-07-14,100.809998,101.370003,100.169998,100.989998,100.653633,1323900,MAR
2017-07-17,100.889999,101.949997,100.610001,101.349998,101.012436,1232300,MAR
2017-07-18,100.980003,102.309998,100.639999,102.000000,101.660271,1367400,MAR
2017-07-19,101.879997,102.610001,101.449997,102.239998,101.899475,1056900,MAR
2017-07-20,102.190002,102.930000,101.910004,102.400002,102.058945,1622400,MAR
2017-07-21,102.050003,103.059998,102.019997,102.849998,102.507439,1363600,MAR
2017-07-24,103.029999,103.120003,102.610001,102.709999,102.367905,1506800,MAR
2017-07-25,103.150002,103.320000,102.639999,103.059998,102.716743,1526800,MAR
2017-07-26,103.389999,104.839996,102.470001,103.040001,102.696808,2606200,MAR
2017-07-27,103.480003,104.410004,102.980003,104.059998,103.713409,2066400,MAR
2017-07-28,103.639999,104.610001,103.269997,103.339996,102.995804,2005200,MAR
2017-07-31,103.750000,104.970001,103.570000,104.190002,103.842979,1262800,MAR
2017-08-01,104.800003,105.550003,104.610001,105.129997,104.779846,1299600,MAR
2017-08-02,104.379997,104.739998,102.050003,103.489998,103.145309,2182000,MAR
2017-08-03,103.620003,105.190002,103.449997,103.660004,103.314751,2250600,MAR
2017-08-04,104.070000,105.050003,103.650002,105.019997,104.670212,3068900,MAR
2017-08-07,107.000000,107.629997,105.699997,106.169998,105.816383,4861600,MAR
2017-08-08,100.949997,104.760002,100.529999,103.949997,103.603775,4618000,MAR
2017-08-09,103.099998,103.199997,101.209999,101.349998,101.012436,2779100,MAR
2017-08-10,100.959999,101.000000,99.199997,99.519997,99.188530,3912800,MAR
2017-08-11,99.500000,100.160004,98.860001,99.400002,99.068932,2154700,MAR
2017-08-14,100.190002,100.449997,99.669998,100.070000,99.736702,2578200,MAR
2017-08-15,100.320000,101.040001,99.930000,100.400002,100.065605,1603400,MAR
2017-08-16,100.599998,100.849998,99.690002,100.300003,99.965942,1906900,MAR
2017-08-17,100.180000,100.180000,97.800003,97.839996,97.514122,2579500,MAR
2017-08-18,97.800003,98.739998,96.900002,98.029999,97.703499,1581300,MAR
2017-08-21,98.160004,99.209999,97.989998,99.080002,98.750000,1494600,MAR
2017-08-22,99.209999,102.410004,98.860001,102.000000,102.000000,2592700,MAR
2017-08-23,101.150002,101.699997,100.269997,100.430000,100.430000,2749800,MAR
2017-08-24,100.559998,101.029999,99.580002,99.949997,99.949997,1365000,MAR
2017-08-25,100.790001,100.970001,100.150002,100.660004,100.660004,1346400,MAR
2017-08-28,100.989998,100.989998,100.239998,100.709999,100.709999,1389300,MAR
2017-08-29,99.910004,100.540001,99.580002,100.230003,100.230003,1286200,MAR
2017-08-30,100.760002,103.750000,100.559998,103.639999,103.639999,1954400,MAR
2017-08-31,103.709999,104.349998,102.809998,103.580002,103.580002,1837300,MAR
2017-09-01,104.019997,104.250000,103.419998,103.800003,103.800003,1258000,MAR
2017-09-05,103.669998,103.820000,101.110001,102.279999,102.279999,1856800,MAR
2017-09-06,102.680000,102.860001,101.220001,101.800003,101.800003,1263400,MAR
2017-09-07,102.129997,102.239998,101.209999,101.760002,101.760002,1661400,MAR
2017-09-08,101.730003,104.440002,101.610001,103.430000,103.430000,1875100,MAR
2017-09-11,103.820000,106.199997,103.820000,104.629997,104.629997,2974900,MAR
2017-09-12,104.660004,105.480003,104.290001,105.080002,105.080002,1269200,MAR
2017-09-13,105.000000,106.919998,104.709999,106.769997,106.769997,1821700,MAR
2017-09-14,106.339996,106.959999,105.650002,106.389999,106.389999,3517500,MAR
